BIOMD0000000255	R-HSA-2424491	1.1447842673817377E-11	https://reactome.org/PathwayBrowser/#/R-HSA-2424491	DAP12 signaling	IEA	Homo sapiens
BIOMD0000000255	R-HSA-389356	1.7744028468769102E-11	https://reactome.org/PathwayBrowser/#/R-HSA-389356	CD28 co-stimulation	IEA	Homo sapiens
BIOMD0000000255	R-HSA-1250347	4.724221014384966E-11	https://reactome.org/PathwayBrowser/#/R-HSA-1250347	SHC1 events in ERBB4 signaling	IEA	Homo sapiens
BIOMD0000000255	R-HSA-389357	1.478182021230623E-10	https://reactome.org/PathwayBrowser/#/R-HSA-389357	CD28 dependent PI3K/Akt signaling	IEA	Homo sapiens
BIOMD0000000255	R-HSA-112409	2.299216372847468E-10	https://reactome.org/PathwayBrowser/#/R-HSA-112409	RAF-independent MAPK1/3 activation	IEA	Homo sapiens
BIOMD0000000255	R-HSA-912526	2.4290969236062665E-10	https://reactome.org/PathwayBrowser/#/R-HSA-912526	Interleukin receptor SHC signaling	IEA	Homo sapiens
BIOMD0000000255	R-HSA-2730905	3.066380482863451E-10	https://reactome.org/PathwayBrowser/#/R-HSA-2730905	Role of LAT2/NTAL/LAB on calcium mobilization	IEA	Homo sapiens
BIOMD0000000255	R-HSA-198203	5.30487653804812E-10	https://reactome.org/PathwayBrowser/#/R-HSA-198203	PI3K/AKT activation	IEA	Homo sapiens
BIOMD0000000255	R-HSA-1358803	1.4916021751076869E-9	https://reactome.org/PathwayBrowser/#/R-HSA-1358803	Downregulation of ERBB2:ERBB3 signaling	IEA	Homo sapiens
BIOMD0000000255	R-HSA-5654687	1.833206364487694E-9	https://reactome.org/PathwayBrowser/#/R-HSA-5654687	Downstream signaling of activated FGFR1	IEA	Homo sapiens
BIOMD0000000255	R-HSA-5675221	3.1459440608117006E-9	https://reactome.org/PathwayBrowser/#/R-HSA-5675221	Negative regulation of MAPK pathway	IEA	Homo sapiens
BIOMD0000000255	R-HSA-1306955	4.2715470049969895E-9	https://reactome.org/PathwayBrowser/#/R-HSA-1306955	GRB7 events in ERBB2 signaling	IEA	Homo sapiens
BIOMD0000000255	R-HSA-5654710	9.329233496835343E-9	https://reactome.org/PathwayBrowser/#/R-HSA-5654710	PI-3K cascade:FGFR3	IEA	Homo sapiens
BIOMD0000000255	R-HSA-5654720	1.1424954871053217E-8	https://reactome.org/PathwayBrowser/#/R-HSA-5654720	PI-3K cascade:FGFR4	IEA	Homo sapiens
BIOMD0000000255	R-HSA-5654689	1.6037202232865866E-8	https://reactome.org/PathwayBrowser/#/R-HSA-5654689	PI-3K cascade:FGFR1	IEA	Homo sapiens
BIOMD0000000255	R-HSA-8851907	2.6214053594486586E-8	https://reactome.org/PathwayBrowser/#/R-HSA-8851907	MET activates PI3K/AKT signaling	IEA	Homo sapiens
BIOMD0000000255	R-HSA-5654695	2.656078024187991E-8	https://reactome.org/PathwayBrowser/#/R-HSA-5654695	PI-3K cascade:FGFR2	IEA	Homo sapiens
BIOMD0000000255	R-HSA-9028335	3.8324009299373074E-8	https://reactome.org/PathwayBrowser/#/R-HSA-9028335	Activated NTRK2 signals through PI3K	IEA	Homo sapiens
BIOMD0000000255	R-HSA-179812	1.7029825594150338E-7	https://reactome.org/PathwayBrowser/#/R-HSA-179812	GRB2 events in EGFR signaling	IEA	Homo sapiens
BIOMD0000000255	R-HSA-180336	3.3716519842741377E-7	https://reactome.org/PathwayBrowser/#/R-HSA-180336	SHC1 events in EGFR signaling	IEA	Homo sapiens
BIOMD0000000255	R-HSA-202424	8.625548653107273E-7	https://reactome.org/PathwayBrowser/#/R-HSA-202424	Downstream TCR signaling	IEA	Homo sapiens
BIOMD0000000255	R-HSA-1251932	1.202472173389424E-6	https://reactome.org/PathwayBrowser/#/R-HSA-1251932	PLCG1 events in ERBB2 signaling	IEA	Homo sapiens
BIOMD0000000255	R-HSA-5674499	2.1316620788525142E-6	https://reactome.org/PathwayBrowser/#/R-HSA-5674499	Negative feedback regulation of MAPK pathway	IEA	Homo sapiens
BIOMD0000000255	R-HSA-1253288	5.517920148134792E-6	https://reactome.org/PathwayBrowser/#/R-HSA-1253288	Downregulation of ERBB4 signaling	IEA	Homo sapiens
BIOMD0000000255	R-HSA-9634635	7.153591362274447E-6	https://reactome.org/PathwayBrowser/#/R-HSA-9634635	Estrogen-stimulated signaling through PRKCZ	IEA	Homo sapiens
